country,article_name,revision_id,article_quality,population
China,Hoppo,799083658,B,1371920000
China,Ren Baige,799236288,Stub,1371920000
China,Li Yuanji,799247609,B,1371920000
China,Li Chengqian,799247842,C,1371920000
China,Hua Chunying,799249806,Start,1371920000
China,Wenxiang,799428036,Stub,1371920000
China,Shen Jong-chin,799485024,Start,1371920000
China,Yuwen Huaji,799513929,B,1371920000
China,Guan Ning,799518291,Stub,1371920000
China,Agui,799547638,B,1371920000
China,Princess Der Ling,799564991,C,1371920000
China,Yang Wei-fuu,799569227,Stub,1371920000
China,Tie Ning,799632681,Start,1371920000
China,Chia Ching-teh,799657586,Stub,1371920000
China,Template:KMTleaders,799682447,Stub,1371920000
China,Mao Jie,799697252,Stub,1371920000
China,Hua Xin,799702033,Stub,1371920000
China,Zhang Lijun,800001633,Start,1371920000
China,Rosanna Wong,800003218,B,1371920000
China,Wang Xiaotong,800256823,Start,1371920000
China,Liu Zong (Song dynasty),800270839,Stub,1371920000
China,"Zaixun, Prince Rui",800278977,Start,1371920000
China,Wen Hui,800288256,Stub,1371920000
China,Dong Qichang,800322656,Start,1371920000
China,Duke Wu of Wey,800462642,Start,1371920000
China,Princess Taiping,800479351,C,1371920000
China,Li Zicheng (politician),800547406,Stub,1371920000
China,Du Jiang,800562466,Stub,1371920000
China,Du You,800562984,C,1371920000
China,Du Zhenglun,800563054,Start,1371920000
China,Dorjeban,800650460,Stub,1371920000
China,Jia Kui (174-228),800785525,Start,1371920000
China,Qu Yuan,800810364,C,1371920000
China,Lu Jia (Western Han),800872162,Stub,1371920000
China,Xun Yi,800878858,B,1371920000
China,Tung Chee-hwa,801033876,C,1371920000
China,Gao Rou,801062482,Stub,1371920000
China,Wang Yun (Yuan dynasty),801088654,Start,1371920000
China,Zhang Chunqiao,801118389,Start,1371920000
China,Prince Gong,801134846,C,1371920000
China,Wang Yong (politician),801155606,Stub,1371920000
China,Wang Yusuo,801155639,Stub,1371920000
China,Wu Yajun,801297110,Start,1371920000
China,Wu Yi,801297120,C,1371920000
China,Xu Caihou,801304040,GA,1371920000
China,Xu Youyu,801304245,Start,1371920000
China,Yang Xianzhen,801307972,Stub,1371920000
China,Zhang Changzong,801334767,B,1371920000
China,Zhao Mengjian,801335099,Stub,1371920000
China,Zhao Rugua,801335118,Start,1371920000
China,Zhao Wenhua,801335158,GA,1371920000
China,Xu Jing (Three Kingdoms),801384334,Stub,1371920000
China,Liu Ba (Three Kingdoms),801397243,Stub,1371920000
China,Chen Zhen (Three Kingdoms),801398668,Start,1371920000
China,Li Dingguo,801416280,Start,1371920000
China,Liu Qi (politician),801455605,Start,1371920000
China,Wu Zixu,801467011,C,1371920000
China,Chen Xitong,801473937,Start,1371920000
China,Li Jinhua,801475340,Start,1371920000
China,Feng Yu,801488785,B,1371920000
China,Dai Jitao,801526728,Start,1371920000
China,Xiang Lang,801536684,Start,1371920000
China,Qiao Zhou,801540361,Stub,1371920000
China,Xi Zheng,801541437,Start,1371920000
China,Ajall Shams al-Din Omar,801564071,GA,1371920000
China,Duke Yì of Qi,801580139,Start,1371920000
China,Luo Xian,801584784,Start,1371920000
China,Emperor Jing of Northern Zhou,801587645,C,1371920000
China,Emperor Taizong's campaign against the Western Regions,801588178,C,1371920000
China,Empress Zhangsun,801601220,C,1371920000
China,Fei Yi,801677990,C,1371920000
China,Gu Yong,801725439,Start,1371920000
China,Xue Zong,801738100,Start,1371920000
China,Cheng Kai-nam,801757276,Start,1371920000
China,Yu Hung-chun,801826824,Stub,1371920000
China,Ouyang Xiu,801835819,C,1371920000
China,Chen Tai,801882988,C,1371920000
China,Erica Yuen,801902442,Start,1371920000
China,Wei Zhao (Three Kingdoms),801902916,Start,1371920000
China,Hua He,801904574,Stub,1371920000
China,Khön clan of Sakya,801913017,Start,1371920000
China,Shi Liang (politician),801935122,Stub,1371920000
China,Zeng Qinghong (female),801957603,Start,1371920000
China,Tsang Tak-sing,801980297,C,1371920000
China,Tang campaigns against Karasahr,801984106,C,1371920000
China,Teng Xiu,802010328,Start,1371920000
China,Lu Kai,802197538,Stub,1371920000
China,Zhang Zhao,802197818,Start,1371920000
China,Tang Shaoyi,802259284,Start,1371920000
China,Zhang Ti,802300576,Stub,1371920000
China,Wang Hongwen,802380754,Start,1371920000
China,Bai Lichen,802381739,Start,1371920000
China,Xian Hui,802381751,Start,1371920000
China,Ma Linyi,802382394,Stub,1371920000
China,Ma Xinyi,802382428,Start,1371920000
China,Yang Jingren,802382616,Stub,1371920000
China,Yang Yichen (Sui dynasty),802395261,Start,1371920000
China,Zheng Xiaoyu,802518324,C,1371920000
China,Cheng Kejie,802518673,Start,1371920000
China,Li Dongyang,802535764,Stub,1371920000
China,Zhu Guozhen (Ming dynasty),802535846,Stub,1371920000
China,Yang Tinghe,802535929,Start,1371920000
China,Liu Tong,802535996,Stub,1371920000
China,Li Zhi (dissident),802553480,Stub,1371920000
China,Souw Beng Kong,802593757,C,1371920000
China,Ruan Posheng,802673990,Stub,1371920000
China,Gong Kai,802699895,C,1371920000
China,Zheng Keshuang,802745798,Start,1371920000
China,Zhan Ruoshui,802750894,Stub,1371920000
China,Bai Enpei,802876751,C,1371920000
China,Xuanwu Gate Incident,802876753,GA,1371920000
China,Liu Qi (Liu Biao's son),802914163,C,1371920000
China,Qin Jiushao,802914819,Start,1371920000
China,Wen Zhong,802931199,Stub,1371920000
China,Hui Liangyu,802944161,Stub,1371920000
China,Feng Yuanwei,802985500,Stub,1371920000
China,User:RexSueciae/sandbox/Yang Jisheng (statesman),803005048,GA,1371920000
China,Yan Song,803022005,Start,1371920000
China,Zheng Kezang,803091760,Start,1371920000
China,Zhen Dexiu,803114690,GA,1371920000
China,Liu Yu (warlord),803131148,Start,1371920000
China,Liu Jin,803217085,Start,1371920000
China,Wang Yi (politician),803228103,C,1371920000
China,Sun Chuanfang,803285779,Start,1371920000
China,Cheng Dechen,803302503,Stub,1371920000
China,Lord Chunshen,803328007,C,1371920000
China,Wu Qi,803328817,Start,1371920000
China,Tian Kai,803389809,Start,1371920000
China,Xu Qian,803399424,Stub,1371920000
China,Kuai Yue (Han dynasty),803420001,Stub,1371920000
China,Abudureyimu Ajiyiming,803446263,Stub,1371920000
China,Fan Li,803524537,C,1371920000
China,Ye Xianggao,803535184,Start,1371920000
China,Fong Chi Keong,803553330,Stub,1371920000
China,Zhang Yang (warlord),803602553,Start,1371920000
China,Wu Hongbo,803622430,Stub,1371920000
China,Bojang of Goguryeo,803679888,C,1371920000
China,Xi Qia,803695877,Start,1371920000
China,Tao Qian (Han dynasty),803730365,C,1371920000
China,Yan Xiang (Han dynasty),803764448,Start,1371920000
China,Guo Si,803779326,C,1371920000
China,Liu Yongfu,803791627,C,1371920000
China,Fan Chou,803874700,Start,1371920000
China,Zhang Song,803883142,Start,1371920000
China,Jasper Tsang,803899998,C,1371920000
China,Ye Jianying,803910344,C,1371920000
China,Pan Jun,803941497,Stub,1371920000
China,Zhang Shijie,803981259,Stub,1371920000
China,Ma Midi,804018099,Start,1371920000
China,Hu Zhengyan,804065646,FA,1371920000
China,Yang Jisheng (statesman),804068081,GA,1371920000
China,Yuan Cai,804081788,Start,1371920000
China,Allen Lee,804192791,C,1371920000
China,Jin Yunpeng,804255112,Stub,1371920000
China,Yang Weizhen,804275467,Stub,1371920000
China,Chiang Wei-shui,804293010,C,1371920000
China,Fan Qin,804340107,Stub,1371920000
China,Fu Ying,804365582,Start,1371920000
China,Koxinga,804395323,FA,1371920000
China,Shen Yiqin,804395671,Start,1371920000
China,King Cheng of Chu,804419602,Stub,1371920000
China,Chen Shou,804481710,B,1371920000
China,Wang Xiang,804506541,C,1371920000
China,Wang Jun (Jin dynasty),804522059,Start,1371920000
China,Ruan Xian,804528322,Stub,1371920000
China,Shan Tao (Taoist),804529042,Stub,1371920000
China,Chen Liangyu,804530506,C,1371920000
China,Yu Huiyong,804561411,Start,1371920000
China,Xu Jie (Ming dynasty),804606387,C,1371920000
China,Wang Rong (Jin dynasty),804648502,Stub,1371920000
China,Xun Xu,804648546,B,1371920000
China,Toqto'a (Yuan dynasty),804658179,C,1371920000
China,Chen Mei-ling,804685356,Stub,1371920000
China,Li Shanchang,804729193,Start,1371920000
China,Gao Jiong,804737850,B,1371920000
China,Vice President of the People's Republic of China,804826130,C,1371920000
China,List of Presidents of the People's Republic of China,804826622,Start,1371920000
China,Sima You,804843962,Start,1371920000
China,Ye Dongsong,804969895,Stub,1371920000
China,Guo Youzhi,805001217,Stub,1371920000
China,Yu Song,805006143,Start,1371920000
China,Yu Bing,805006182,Start,1371920000
China,Jin Youzhi,805008637,C,1371920000
China,Pujie,805010384,C,1371920000
China,Liu Shao (Three Kingdoms),805015141,Stub,1371920000
China,Han Xuan,805015445,Stub,1371920000
China,Zhao Fan,805015555,Start,1371920000
China,Sheng Xian,805016310,Start,1371920000
China,Zhuge Xu,805017059,Start,1371920000
China,Huan Jie,805017238,Stub,1371920000
China,Liao Li,805018042,Start,1371920000
China,He Yong (Han dynasty),805019329,Stub,1371920000
China,Huo Yi,805019654,C,1371920000
China,Yan Xing (Han dynasty),805021635,Start,1371920000
China,Wang Ye (Three Kingdoms),805033766,Stub,1371920000
China,Zhang Zongchang,805055250,C,1371920000
China,Xie Xuehong,805263542,Start,1371920000
China,Wang Chen (Three Kingdoms),805270130,Start,1371920000
China,Yang Xiuzhu,805281207,C,1371920000
China,Ximen Bao,805281416,Start,1371920000
China,Wang Zhengjun,805384690,C,1371920000
China,Empress Wei (Tang dynasty),805385748,C,1371920000
China,Dong Xian,805399243,C,1371920000
China,Song Ping,805403089,Start,1371920000
China,Deng Sui,805433434,C,1371920000
China,Cai Xiyou,805465042,Start,1371920000
China,Huang Shaohong,805520104,Start,1371920000
China,Yan Zhitui,805530245,C,1371920000
China,List of premiers of the People's Republic of China,805538342,Start,1371920000
China,Li Ying (Eastern Han),805568130,Stub,1371920000
China,Zhou Bangyan,805701071,C,1371920000
China,Wang Ling (Three Kingdoms),805779617,Start,1371920000
China,Nan Ping,805795504,Stub,1371920000
China,Wang Like,805840862,Stub,1371920000
China,Lu Ziyue,805853289,Start,1371920000
China,Dong Zhuo,805865636,C,1371920000
China,Soong Ching-ling,805898184,C,1371920000
China,Khan of Heaven,805971713,Start,1371920000
China,Bao Zheng,805989333,FA,1371920000
China,Qiao Chuanxiu,805990103,Stub,1371920000
China,Liu Wei (politician),805990409,Stub,1371920000
China,Liu Jiayi,805990711,Start,1371920000
China,Zhang Jiucheng,806005533,Stub,1371920000
China,"Zaifeng, Prince Chun",806032280,C,1371920000
China,Emperor Gaozong of Tang,806131220,C,1371920000
China,Emperor Zhaozong of Tang,806131675,B,1371920000
China,Leung Chun-ying,806165389,GA,1371920000
China,Liu Xin,806172684,C,1371920000
China,Shen Kuo,806232356,FA,1371920000
China,Su Shi,806232695,B,1371920000
China,Su Song,806232750,FA,1371920000
China,Ban Zhao,806235259,C,1371920000
China,Xu Guangqi,806263363,C,1371920000
China,Yang Xian (Ming dynasty),806297107,Start,1371920000
China,Zhang Zhu,806301648,Stub,1371920000
China,Jin Yuzhang,806328553,Start,1371920000
China,Liao Chengzhi,806370565,GA,1371920000
China,Chen Chuanping,806394394,Start,1371920000
China,Han Yuqun,806412646,Stub,1371920000
China,Xuanzang,806447549,C,1371920000
China,Duke of Zhou,806457259,C,1371920000
China,Sun Yi,806467016,C,1371920000
China,Jiang Jiemin,806499067,C,1371920000
China,Song Jiaoren,806500735,C,1371920000
China,Princess Gaoyang,806507568,Start,1371920000
China,Wang Lijun,806516398,GA,1371920000
China,Wu Aiying,806540241,Start,1371920000
China,Bai Zhijian,806549196,Stub,1371920000
China,Carrie Lam,806613120,B,1371920000
China,Yuwen Zhiji,806638126,Start,1371920000
China,Wang Shen (Song dynasty),806641542,Start,1371920000
China,Emperor Gaozu of Tang,806642465,C,1371920000
China,Lan Yu (general),806642517,C,1371920000
China,Emperor Taizong's campaign against Tuyuhun,806642579,B,1371920000
China,Emperor Taizong's campaign against Xueyantuo,806642586,C,1371920000
China,Xiao Xian,806642762,C,1371920000
China,Zhou Bo,806667286,Stub,1371920000
China,Li Si,806667356,C,1371920000
China,Zhao Gao,806667377,C,1371920000
China,Meng Yi,806687172,Start,1371920000
China,Shen Buhai,806721766,GA,1371920000
China,Ling Jihua,806741571,C,1371920000
China,Goguryeo–Tang War,806777405,GA,1371920000
China,Zhang Mingqi,806796110,Stub,1371920000
China,Yuan Chonghuan,806805397,C,1371920000
China,Shi Kefa,806807095,C,1371920000
China,Liu Bowen,806807662,C,1371920000
China,Fan Tai,806809984,Stub,1371920000
China,Chen Shubao,806812923,C,1371920000
China,Yu Qian,806816517,Start,1371920000
China,Yunli,806821795,Start,1371920000
China,Fu Liang,806830849,Start,1371920000
China,Feng Deyi,806838922,C,1371920000
China,Pei Ji (Sui and Tang),806839328,C,1371920000
China,Xu Jingzong,806842285,C,1371920000
China,Dai Zhou,806844387,Start,1371920000
China,Du Yan,806846096,C,1371920000
China,Du Ruhui,806846615,C,1371920000
China,Dou Kang,806848381,Start,1371920000
China,Pei Ju,806849116,C,1371920000
China,Dou Wei (Tang dynasty),806851255,Start,1371920000
China,Yu Shinan,806869069,Stub,1371920000
China,Liu Wenjing,806870155,B,1371920000
China,Yang Gongren,806870712,Start,1371920000
China,Gao Shilian,806872103,C,1371920000
China,Yuwen Shiji,806873381,C,1371920000
China,Chen Shuda,806873948,Start,1371920000
China,Fang Xuanling,806874703,B,1371920000
China,Guan Zhong,806895255,C,1371920000
China,Chen Sheng,806900802,C,1371920000
China,Cao Cao,806911703,C,1371920000
China,Zhang Zai,806929601,C,1371920000
China,Selina Chow,807069258,Start,1371920000
China,Zhu De,807097587,B,1371920000
China,Zhu Xi,807112349,C,1371920000
China,Zhao Ziyang,807127452,B,1371920000
China,Wen Yanbo (Tang dynasty),807141694,C,1371920000
China,Emperor Taizong of Tang,807141961,C,1371920000
China,Xiao Yu,807141973,B,1371920000
China,Wang Gui (Tang chancellor),807141980,B,1371920000
China,Guo Boxiong,807150659,C,1371920000
China,Guo Shoujing,807152289,C,1371920000
China,Guo Youming,807152650,Start,1371920000
China,Zhou Yongkang,807189505,GA,1371920000
China,Emperor Jing of Western Liang,807222532,C,1371920000
China,Gyai'ra Losang Dainzin,807226656,Stub,1371920000
China,Xi Mingze,807229101,Start,1371920000
China,Yang Shangkun,807232932,C,1371920000
China,Lin Jiamei,807233260,Start,1371920000
China,Li Xiannian,807233386,C,1371920000
China,Liu Shaoqi,807233833,GA,1371920000
China,Jiang Qing,807252883,C,1371920000
China,Li Keqiang,807296432,C,1371920000
China,Hu Jintao,807302387,C,1371920000
China,Zhu Rongji,807305010,FA,1371920000
China,Wen Jiabao,807305356,GA,1371920000
China,Fu Hao,807309752,Start,1371920000
China,Yao Zhongmin,807310805,Start,1371920000
China,Dong Yun,807317476,Stub,1371920000
China,Jiang Zemin,807323321,C,1371920000
China,Sun Chunlan,807325309,C,1371920000
China,Li Xiaolin (b. 1953),807344718,Start,1371920000
China,Donald Tsang,807373101,C,1371920000
China,General Secretary of the Communist Party of China,807388210,C,1371920000
China,Han Yanhui,807441584,B,1371920000
China,Wu Zetian,807455323,B,1371920000
China,Xi Jinping,807462009,FA,1371920000
China,Yang Jiechi,807481066,C,1371920000
China,Li Jiancheng,807481329,C,1371920000
New Zealand,Template:NewZealand-politician-stub,488705675,Stub,4598066
New Zealand,Template:NewZealand-activist-stub,535498320,Stub,4598066
New Zealand,Maanu Paul,663783398,Stub,4598066
New Zealand,Victor Macky,679247120,Start,4598066
New Zealand,Frank Lark,698635954,Start,4598066
New Zealand,William Henry Dillon Bell,699931269,Stub,4598066
New Zealand,Gregory Fortuin,703569338,Stub,4598066
New Zealand,Alexander Creighton Arthur,703875077,Stub,4598066
New Zealand,Template:NewZealand-diplomat-stub,703955448,Stub,4598066
New Zealand,Charles Bellringer,705213504,Stub,4598066
New Zealand,David Guthrie,712058133,Stub,4598066
New Zealand,Arthur Sexton,712260390,Stub,4598066
New Zealand,Alfred Harding,716826227,Stub,4598066
New Zealand,James McColl Dickson,716944323,Stub,4598066
New Zealand,James Escott,717051000,Stub,4598066
New Zealand,Ewen McLennan,717051098,Stub,4598066
New Zealand,Oswald Hawken,717714555,Stub,4598066
New Zealand,John Gordon Eliott,717714613,Stub,4598066
New Zealand,Alfred Ansell,717715071,Stub,4598066
New Zealand,Leonard Phillips,717718990,Stub,4598066
New Zealand,John Mason (New Zealand politician),717860286,Start,4598066
New Zealand,Frank Hockly,720594391,Start,4598066
New Zealand,Graeme Lee (politician),720936653,C,4598066
New Zealand,Matiu Rata,720936848,Start,4598066
New Zealand,John Southgate Allen,721199726,Stub,4598066
New Zealand,Edwin Henry Staples Hamilton,721199819,Stub,4598066
New Zealand,Robert Thomas McMillan,721199977,Stub,4598066
New Zealand,James Frederick Thompson,721200139,Stub,4598066
New Zealand,David Murdoch (politician),721200154,Stub,4598066
New Zealand,William Young (New Zealand politician),721200228,Stub,4598066
New Zealand,Turi Carroll,721266978,Stub,4598066
New Zealand,George Robert Hunter,723473108,Stub,4598066
New Zealand,Eliot Davis,723474924,Stub,4598066
New Zealand,Arthur Cook (New Zealand politician),723476222,Start,4598066
New Zealand,Alexander Malcolm,724827562,Stub,4598066
New Zealand,Robert Kirkpatrick Simpson,724872220,Stub,4598066
New Zealand,Taite Te Tomo,724891356,Stub,4598066
New Zealand,Hamilton Gilmer,725104025,Stub,4598066
New Zealand,James Cotter (politician),725105996,Stub,4598066
New Zealand,James Cumming (politician),725106028,Stub,4598066
New Zealand,James Goodall,725106065,Stub,4598066
New Zealand,John Edward Duncan,725106429,Stub,4598066
New Zealand,Ida Gaskin,735829981,Start,4598066
New Zealand,Thomas MacGibbon,736534295,Start,4598066
New Zealand,Alfred Christopher Picard,737973291,Stub,4598066
New Zealand,Alfred Renall,737973335,Stub,4598066
New Zealand,Andrew Richmond,737973343,Start,4598066
New Zealand,Christopher Basstian,737973432,Stub,4598066
New Zealand,David McMillan (politician),737973467,Stub,4598066
New Zealand,Donald Hankinson,737973490,Stub,4598066
New Zealand,Douglas Hastings Macarthur,737973501,Stub,4598066
New Zealand,Edward Hargreaves,737973518,Stub,4598066
New Zealand,Edward Lake (politician),737973530,Stub,4598066
New Zealand,Edward Lee (politician),737973531,Stub,4598066
New Zealand,Frederick Teschemaker,737973587,Stub,4598066
New Zealand,George Elliott Barton,737973604,Stub,4598066
New Zealand,George Henry Tribe,737973626,Stub,4598066
New Zealand,George Ireland (politician),737973632,Stub,4598066
New Zealand,George Read (New Zealand politician),737973645,Stub,4598066
New Zealand,George Williamson Hall,737973664,Start,4598066
New Zealand,Gustav von der Heyde,737973668,Stub,4598066
New Zealand,Henry Anthony Ingles,737973686,Stub,4598066
New Zealand,Henry Jackson (New Zealand politician),737973712,Stub,4598066
New Zealand,Henry Powning Stark,737973720,Stub,4598066
New Zealand,Herbert Curtis,737973765,Stub,4598066
New Zealand,Hone Tawhai,737973798,Stub,4598066
New Zealand,Hori Kerei Taiaroa,737973802,Start,4598066
New Zealand,Isaac Thomas Cookson,737973822,Stub,4598066
New Zealand,Isaac Wilson (New Zealand politician),737973825,Stub,4598066
New Zealand,James Balfour Wemyss,737973833,Start,4598066
New Zealand,James Bonar (politician),737973839,Stub,4598066
New Zealand,James Farmer (politician),737973842,Stub,4598066
New Zealand,James McPherson (New Zealand politician),737973909,Stub,4598066
New Zealand,James Williamson (politician),737973960,Start,4598066
New Zealand,John Buchanan (New Zealand politician),737973987,Stub,4598066
New Zealand,John Cuff (politician),737974010,Stub,4598066
New Zealand,John Grigg (politician),737974025,Stub,4598066
New Zealand,John McLeod (New Zealand politician),737974065,Stub,4598066
New Zealand,John Patterson (Southern Maori politician),737974080,Stub,4598066
New Zealand,Joseph Beswick,737974113,Stub,4598066
New Zealand,Joseph Hargreaves (politician),737974130,Stub,4598066
New Zealand,Joseph May (politician),737974139,Start,4598066
New Zealand,Lancelot Walker,737974150,Stub,4598066
New Zealand,Matthew Kirkbride,737974159,Stub,4598066
New Zealand,Patrick McCaughan,737974189,Stub,4598066
New Zealand,Ralph Richardson (politician born 1848),737974215,Stub,4598066
New Zealand,Richard Cantrell,737974218,Stub,4598066
New Zealand,Richard Turnbull (politician),737974227,Stub,4598066
New Zealand,Robert Campbell (New Zealand politician),737974230,Stub,4598066
New Zealand,Robert Graham (New Zealand politician),737974236,Start,4598066
New Zealand,Robert Wilkin (politician),737974265,Stub,4598066
New Zealand,Samuel Locke (New Zealand politician),737974285,Stub,4598066
New Zealand,Te Puke Te Ao,737974306,Stub,4598066
New Zealand,Theophilus Heale,737974314,Stub,4598066
New Zealand,Thomas Kynnersley,737974348,Stub,4598066
New Zealand,Thomas Macfarlane,737974352,Stub,4598066
New Zealand,Timothy Gallagher (politician),737974363,Stub,4598066
New Zealand,William Bluett,737974390,Stub,4598066
New Zealand,William Butler (New Zealand politician),737974406,Stub,4598066
New Zealand,William Fisher Pearson,737974442,Stub,4598066
New Zealand,William Pollock Moat,737974507,Stub,4598066
New Zealand,William Postlethwaite,737974510,Stub,4598066
New Zealand,William Rowe (politician),737974520,Stub,4598066
New Zealand,William Tolmie (politician),737974552,Stub,4598066
New Zealand,William Turnbull Swan,737974554,Stub,4598066
New Zealand,William Waring Taylor,737974556,Stub,4598066
New Zealand,Allan Richmond Cockerell,737974895,Stub,4598066
New Zealand,Bruce McLeod (politician),737974983,Stub,4598066
New Zealand,Cheviot Wellington Rangi Dillon Bell,737974994,Start,4598066
New Zealand,George Black (New Zealand politician),737975134,Start,4598066
New Zealand,Hilcote Pitts-Brown,737975207,Stub,4598066
New Zealand,John Alexander Finlayson,737975268,Stub,4598066
New Zealand,Tia Barrett,737975598,Start,4598066
New Zealand,Walter Black (politician),737975622,Stub,4598066
New Zealand,William Adams (New Zealand politician),738345476,Start,4598066
New Zealand,James Thomas Hogan,739019530,Stub,4598066
New Zealand,Archie Taiaroa,742924900,Stub,4598066
New Zealand,Kevin Smith (conservationist),743818899,Stub,4598066
New Zealand,Leonard Allen Alexander,746685440,Stub,4598066
New Zealand,Edward Kellett (New Zealand politician),748080922,Start,4598066
New Zealand,James Sutter,749080564,Stub,4598066
New Zealand,William Dickie,749318494,Stub,4598066
New Zealand,Tony Coll,749318503,Start,4598066
New Zealand,William Bolt,749321355,Stub,4598066
New Zealand,William Beehan,749321366,Stub,4598066
New Zealand,James Holmes (politician),749321374,Stub,4598066
New Zealand,Mahuta Tāwhiao,749322309,C,4598066
New Zealand,Richard Bollard,749325709,Start,4598066
New Zealand,James Palmer Campbell,749336387,Stub,4598066
New Zealand,Karauria Tiweka Anaru,749336572,Stub,4598066
New Zealand,Lino Isaia,749341533,Stub,4598066
New Zealand,Loimata Iupati,749341635,Stub,4598066
New Zealand,Tinielu Tuumuli,749341658,Stub,4598066
New Zealand,David Thomas Fleming,749346665,Stub,4598066
New Zealand,George Joseph Garland,749347303,Stub,4598066
New Zealand,William John Geddis,749347308,Stub,4598066
New Zealand,William Morgan (New Zealand politician),749372486,Stub,4598066
New Zealand,William McIntyre (New Zealand politician),749372516,Start,4598066
New Zealand,Andrew Maginnity,749372533,Stub,4598066
New Zealand,Patrick Nerheny,749372543,Stub,4598066
New Zealand,Percy Marunui Murphy,749372959,Stub,4598066
New Zealand,Alan McCulloch (politician),749372969,Stub,4598066
New Zealand,Robert Scott (New Zealand politician),749375035,Stub,4598066
New Zealand,John Ormsby (negotiator),749394024,Stub,4598066
New Zealand,Bill Shepherd (politician),749591358,Stub,4598066
New Zealand,Edward Walter,749591418,Stub,4598066
New Zealand,Richard Hawke,749772130,Stub,4598066
New Zealand,Edwin Dixon,749772746,Stub,4598066
New Zealand,Robert Holt Carpenter,750305231,Stub,4598066
New Zealand,William Hayward (politician),750306681,Stub,4598066
New Zealand,Robyn Hughes,750306785,Stub,4598066
New Zealand,Sue Wells,750308941,Start,4598066
New Zealand,Tom Brindle (politician),750330000,Start,4598066
New Zealand,John Bird Hine,750331166,Stub,4598066
New Zealand,Arthur Hall (New Zealand politician),750331178,Stub,4598066
New Zealand,Paul Check,750332847,Stub,4598066
New Zealand,John O'Brien (New Zealand politician),750333000,Start,4598066
New Zealand,Harold Rushworth,750333379,Start,4598066
New Zealand,Bill Andersen,750490005,Start,4598066
New Zealand,Walter William Massey,750491714,Stub,4598066
New Zealand,Archibald McNicol,750492768,Stub,4598066
New Zealand,Charles Wilson (New Zealand Reform Party politician),750493046,Stub,4598066
New Zealand,Robert Hughes (conservationist),750497122,Stub,4598066
New Zealand,Stephen King (conservationist),750621474,Stub,4598066
New Zealand,Maraea Morete,751562678,Stub,4598066
New Zealand,William Meldrum (general),751674411,Stub,4598066
New Zealand,Albert Oliphant Stewart,751864249,Stub,4598066
New Zealand,Stefan Lipa,751881348,Start,4598066
New Zealand,Jack Massey (politician),754400016,Start,4598066
New Zealand,John Topi Patuki,754761337,Stub,4598066
New Zealand,Patrick Joseph O'Kane,755101742,Stub,4598066
New Zealand,Henry Hanson Turton,755114971,Stub,4598066
New Zealand,John Lewthwaite,755114975,Stub,4598066
New Zealand,Arthur Samuel Atkinson,755114996,Stub,4598066
New Zealand,Meri Te Tai Mangakāhia,755180326,Start,4598066
New Zealand,Charles Beard Izard,755810131,Start,4598066
New Zealand,James McIndoe,756855787,Stub,4598066
New Zealand,George Cutfield,756985769,Stub,4598066
New Zealand,George Dean Pitt,757077543,Start,4598066
New Zealand,Alexander Paterson O'Shea,757202679,Start,4598066
New Zealand,Walter Powdrell,757314049,Stub,4598066
New Zealand,George Pearce (New Zealand politician),757314067,Stub,4598066
New Zealand,Ellen Melville,757340911,Start,4598066
New Zealand,Mama Tere Strickland,757344302,Start,4598066
New Zealand,William Grounds,757449545,Stub,4598066
New Zealand,Nathanael Chalmers,757498163,Stub,4598066
New Zealand,Zillah Smith Gill,757498847,Stub,4598066
New Zealand,Thomas Allan Napier Corson,757499028,Stub,4598066
New Zealand,Chiu Kwok-chun,757499193,Stub,4598066
New Zealand,Viva Donaldson,757499359,Stub,4598066
New Zealand,Frances May Don,757499412,Stub,4598066
New Zealand,Rowland Robert Teape Davis,757499471,Stub,4598066
New Zealand,May Edith Evelyn Furey,757499572,Stub,4598066
New Zealand,William Bernard McIlveney,757500248,Stub,4598066
New Zealand,Mary Ann Recknall McCarthy,757500280,Stub,4598066
New Zealand,Tui Alfreda Mayo,757500310,Stub,4598066
New Zealand,Joseph Masters,757500416,Stub,4598066
New Zealand,Albin Martin,757500444,Stub,4598066
New Zealand,Rehutai Maihi,757500543,Stub,4598066
New Zealand,Robert Reyburn,757500658,Stub,4598066
New Zealand,Henry Stokes Tiffen,757500838,Stub,4598066
New Zealand,Alexander Sligo,757681127,Stub,4598066
New Zealand,Alfred William East,757681167,Start,4598066
New Zealand,Andrew Agnew Stuart Menteath,757681173,Stub,4598066
New Zealand,Andrew Graham (politician),757681175,Stub,4598066
New Zealand,Andrew Loughrey,757681177,Start,4598066
New Zealand,Arthur Beauchamp,757681257,Stub,4598066
New Zealand,Arthur Robert Oliver,757681307,Stub,4598066
New Zealand,Augustus White,757681320,Stub,4598066
New Zealand,Cecil de Lautour,757681351,Stub,4598066
New Zealand,Charles Albert Creery Hardy,757681408,Stub,4598066
New Zealand,Charles Christie Graham,757681441,Stub,4598066
New Zealand,Charles Hunter Brown,757681458,Stub,4598066
New Zealand,Charles Woolcock,757681521,Stub,4598066
New Zealand,Crawford Anderson,757681530,Stub,4598066
New Zealand,Cuthbert Cowan,757681533,Stub,4598066
New Zealand,Daniel Reese (politician),757681536,Stub,4598066
New Zealand,Donald Reid (politician born 1850),757681593,Start,4598066
New Zealand,Edward Graham McMinn,757681650,Stub,4598066
New Zealand,Edward Pearce (politician),757681675,Stub,4598066
